filename,label
questionnaire_q1_013064.pdf,questionnaire
presentation_annual_012889.pdf,presentation
news_article_009143.tif,news_article
specification_annual_007689.docx,specification
advertisement_2024_004924.pdf,advertisement
advertisement_contract_004532.pdf,advertisement
technical_spec_007277.docx,specification
form_agreement_001672.docx,form
presentation_q1_results_012266.pptx,presentation
financial_report_010298.xlsx,budget
questionnaire_report_013886.docx,questionnaire
advertisement_2024_004055.pdf,advertisement
publication_report_006952.docx,scientific_publication
news_article_report_009787.docx,news_article
form_annual_001808.docx,form
email_report_002275.msg,email
note_003761.png,handwritten
business_announcement_015117.docx,memo
invoice_notice_011294.pdf,invoice
budget_010546.xlsx,budget
memo_inquiry_015817.docx,memo
email_jan_002045.msg,email
news_article_contract_009932.pdf,news_article
specification_inquiry_007720.docx,specification
analysis_report_005113.docx,scientific_report
form_2024_001295.pdf,form
article_009657.pdf,news_article
advertisement_jan_004687.jpg,advertisement
handwritten_letter_003952.png,handwritten
specification_007464.pdf,specification
advertisement_inquiry_004317.jpg,advertisement
budget_010732.xlsx,budget
letter_q1_000444.pdf,letter
report_2024_005519.pdf,scientific_report
letter_inquiry_000858.docx,letter
invoice_011180.tif,invoice
advertisement_agreement_004439.jpg,advertisement
scientific_report_005321.pdf,scientific_report
letter_000841.pdf,letter
resume_jan_014059.docx,resume
specification_notice_007931.pdf,specification
resume_agreement_014843.docx,resume
resume_notice_014860.pdf,resume
letter_annual_000994.docx,letter
business_memo_015681.docx,memo
news_article_inquiry_009620.docx,news_article
form_contract_001554.pdf,form
powerpoint_012727.pdf,presentation
form_annual_001973.docx,form
form_contract_001951.pdf,form
memo_notice_015105.pdf,memo
budget_contract_010143.xlsx,budget
news_article_inquiry_009344.docx,news_article
internal_announcement_015582.pdf,memo
news_article_inquiry_009512.docx,news_article
invoice_inquiry_011058.xlsx,invoice
email_q1_002513.eml,email
questionnaire_013648.tif,questionnaire
scientific_report_005559.tif,scientific_report
payment_invoice_011924.xlsx,invoice
publication_report_006301.docx,scientific_publication
mail_002835.eml,email
advertisement_jan_004700.jpg,advertisement
communication_002445.msg,email
email_002233.tif,email
written_003050.png,handwritten
financial_budget_010705.pdf,budget
formal_letter_000400.docx,letter
form_001176.tif,form
letter_agreement_000432.docx,letter
scientific_report_005198.docx,scientific_report
publication_notice_006925.pdf,scientific_publication
presentation_contract_012544.pptx,presentation
resume_john_doe_014052.pdf,resume
poll_013510.pdf,questionnaire
folder_jan_008406.docx,file_folder
feedback_form_001023.docx,form
manuscript_003298.jpg,handwritten
memo_report_015329.docx,memo
news_article_notice_009691.pdf,news_article
memo_q1_015628.pdf,memo
invoice_report_011369.xlsx,invoice
budget_notice_010875.xlsx,budget
research_report_005894.pdf,scientific_report
advertisement_004241.pdf,advertisement
financial_report_005424.xlsx,scientific_report
tech_spec_007474.docx,specification
note_003401.png,handwritten
directory_008871.docx,file_folder
ad_004309.pdf,advertisement
budget_q4_010346.xlsx,budget
advertisement_contract_004080.pdf,advertisement
letter_inquiry_000803.docx,letter
application_001550.docx,form
application_form_001009.pdf,form
article_006650.pdf,scientific_publication
memo_015955.docx,memo
news_article_inquiry_009267.docx,news_article
correspondence_002737.eml,email
invoice_2024_011227.pdf,invoice
news_article_update_009315.pdf,news_article
report_quarterly_005095.xlsx,scientific_report
letter_agreement_000648.docx,letter
news_article_q1_009411.pdf,news_article
email_002862.tif,email
ad_004975.jpg,advertisement
directory_008122.docx,file_folder
publication_contract_006399.pdf,scientific_publication
news_article_009558.tif,news_article
invoice_011364.tif,invoice
letter_annual_000550.docx,letter
paper_006860.docx,scientific_publication
presentation_jan_012009.pdf,presentation
questionnaire_013769.pdf,questionnaire
report_q1_005617.pdf,scientific_report
folder_008525.pdf,file_folder
internal_announcement_015752.pdf,memo
correspondence_000211.docx,letter
questionnaire_update_013398.pdf,questionnaire
article_009124.docx,news_article
publication_006343.pdf,scientific_publication
application_001781.pdf,form
questionnaire_inquiry_013860.docx,questionnaire
handwritten_note_003543.jpg,handwritten
resume_inquiry_014499.docx,resume
form_notice_001438.pdf,form
email_jan_002515.msg,email
mail_002868.eml,email
email_report_002434.msg,email
scientific_report_005045.docx,scientific_report
publication_q1_006830.pdf,scientific_publication
advertisement_contract_004792.pdf,advertisement
invoice_011630.tif,invoice
article_009893.pdf,news_article
presentation_contract_012534.pptx,presentation
specification_007181.pdf,specification
publication_jan_006475.docx,scientific_publication
form_q1_001314.pdf,form
invoice_2024_001_011709.xlsx,invoice
tech_spec_007417.pdf,specification
news_article_report_009520.docx,news_article
handwritten_2024_003979.jpg,handwritten
specification_v2_007058.pdf,specification
letter_inquiry_000012.docx,letter
questionnaire_report_013372.docx,questionnaire
letter_000818.pdf,letter
email_report_002784.msg,email
invoice_notice_011755.pdf,invoice
survey_013880.docx,questionnaire
letter_inquiry_000453.docx,letter
feedback_form_001049.docx,form
memo_015512.tif,memo
feedback_form_001656.docx,form
handwritten_003457.tif,handwritten
specification_007492.tif,specification
resume_candidate_014012.docx,resume
presentation_update_012566.pptx,presentation
questionnaire_agreement_013914.docx,questionnaire
research_report_005139.pdf,scientific_report
email_q1_002908.eml,email
invoice_jan_011845.xlsx,invoice
letter_agreement_000940.docx,letter
resume_report_014775.docx,resume
article_009054.docx,news_article
presentation_results_012968.pdf,presentation
directory_008523.pdf,file_folder
invoice_011405.xlsx,invoice
tech_spec_007681.docx,specification
budget_plan_010224.xlsx,budget
advertisement_004634.tif,advertisement
invoice_011454.pdf,invoice
memo_agreement_015807.docx,memo
product_spec_007753.pdf,specification
form_001400.tif,form
financial_report_010368.pdf,budget
letter_contract_000030.pdf,letter
publication_006363.tif,scientific_publication
publication_006258.tif,scientific_publication
resume_annual_014242.docx,resume
handwritten_notice_003677.jpg,handwritten
presentation_notice_012441.pptx,presentation
letter_000672.tif,letter
questionnaire_013867.docx,questionnaire
questionnaire_jan_013001.docx,questionnaire
tech_spec_007200.docx,specification
memo_annual_015248.docx,memo
financial_report_005466.pdf,scientific_report
slides_012421.pdf,presentation
resume_candidate_014856.docx,resume
survey_013925.docx,questionnaire
survey_form_001108.docx,form
presentation_results_012233.pdf,presentation
resume_2024_014523.pdf,resume
handwritten_003229.jpg,handwritten
folder_report_008416.docx,file_folder
budget_010094.tif,budget
presentation_012978.pdf,presentation
handwritten_q1_003319.jpg,handwritten
financial_report_010711.pdf,budget
report_contract_005835.pdf,scientific_report
advertisement_004326.tif,advertisement
news_article_update_009855.pdf,news_article
folder_annual_008689.docx,file_folder
budget_q1_010947.xlsx,budget
email_contract_002553.eml,email
advertisement_update_004775.pdf,advertisement
resume_014339.tif,resume
email_002686.tif,email
questionnaire_jan_013813.docx,questionnaire
invoice_001_011959.pdf,invoice
survey_form_001563.docx,form
news_article_update_009918.pdf,news_article
letter_q1_000555.pdf,letter
handwritten_agreement_003071.png,handwritten
presentation_report_012449.pdf,presentation
questionnaire_q1_013430.pdf,questionnaire
advertisement_contract_004474.pdf,advertisement
document_folder_008300.docx,file_folder
presentation_012665.tif,presentation
memo_contract_015446.pdf,memo
promotion_004856.jpg,advertisement
report_q4_005268.pdf,scientific_report
email_002853.msg,email
technical_spec_007484.docx,specification
folder_jan_008451.docx,file_folder
specification_007001.docx,specification
slides_012735.pptx,presentation
invoice_011340.xlsx,invoice
questionnaire_q1_013267.pdf,questionnaire
resume_annual_014026.docx,resume
folder_report_008845.docx,file_folder
advertisement_004601.pdf,advertisement
questionnaire_update_013928.pdf,questionnaire
specification_2024_007800.pdf,specification
curriculum_vitae_014788.docx,resume
email_jan_002213.msg,email
advertisement_q1_004929.pdf,advertisement
invoice_contract_011665.pdf,invoice
invoice_011731.tif,invoice
questionnaire_update_013517.pdf,questionnaire
specification_v2_007599.pdf,specification
email_002111.tif,email
feedback_form_013663.docx,questionnaire
invoice_011452.tif,invoice
invoice_q1_011438.pdf,invoice
resume_john_doe_014549.pdf,resume
folder_report_008544.docx,file_folder
article_009572.docx,news_article
folder_notice_008142.pdf,file_folder
memo_notice_015936.pdf,memo
advertisement_notice_004446.pdf,advertisement
resume_annual_014500.docx,resume
presentation_inquiry_012006.pdf,presentation
slides_012631.pdf,presentation
folder_jan_008500.docx,file_folder
scientific_report_005026.tif,scientific_report
letter_q1_000028.pdf,letter
memo_jan_015170.docx,memo
meeting_minutes_jan_015728.docx,memo
budget_q4_010908.xlsx,budget
budget_report_010708.pdf,budget
formal_letter_000355.docx,letter
form_jan_001429.docx,form
survey_013254.docx,questionnaire
specification_inquiry_007191.docx,specification
specification_notice_007087.pdf,specification
invoice_q1_011860.pdf,invoice
resume_contract_014389.pdf,resume
questionnaire_notice_013112.pdf,questionnaire
tech_spec_007598.docx,specification
letter_jan_000332.docx,letter
financial_report_005643.pdf,scientific_report
publication_006865.docx,scientific_publication
news_article_q1_009601.pdf,news_article
article_009696.pdf,news_article
resume_inquiry_014337.docx,resume
specification_v2_007258.pdf,specification
advertisement_contract_004224.pdf,advertisement
letter_inquiry_000964.docx,letter
resume_notice_014623.pdf,resume
publication_inquiry_006749.docx,scientific_publication
letter_000120.tif,letter
publication_006794.docx,scientific_publication
advertisement_inquiry_004930.jpg,advertisement
specification_007377.tif,specification
report_jan_005579.docx,scientific_report
cv_014912.pdf,resume
letter_annual_000328.docx,letter
advertisement_contract_004710.pdf,advertisement
handwritten_letter_003281.png,handwritten
email_update_002370.eml,email
study_report_005522.pdf,scientific_report
email_notice_002544.eml,email
slides_012068.pdf,presentation
presentation_annual_012762.pdf,presentation
email_jan_002885.msg,email
resume_q1_014547.pdf,resume
bill_011788.pdf,invoice
email_contract_002178.eml,email
questionnaire_013392.tif,questionnaire
advertisement_004898.pdf,advertisement
report_q1_005153.pdf,scientific_report
form_001209.docx,form
report_q4_005170.pdf,scientific_report
meeting_minutes_015552.pdf,memo
budget_annual_010256.pdf,budget
memo_update_015591.pdf,memo
budget_plan_010668.xlsx,budget
handwritten_contract_003123.jpg,handwritten
memo_inquiry_015341.docx,memo
form_2024_001544.pdf,form
folder_2024_008426.pdf,file_folder
memo_015240.tif,memo
cv_014770.pdf,resume
presentation_012305.tif,presentation
questionnaire_contract_013382.pdf,questionnaire
resume_annual_014247.docx,resume
financial_budget_010799.pdf,budget
application_014608.pdf,resume
formal_letter_000945.docx,letter
invoice_011442.tif,invoice
advertisement_004550.tif,advertisement
resume_annual_014320.docx,resume
questionnaire_q1_013053.pdf,questionnaire
folder_notice_008598.pdf,file_folder
presentation_jan_012845.pdf,presentation
news_article_agreement_009680.docx,news_article
business_memo_015252.docx,memo
application_001675.pdf,form
financial_report_010067.xlsx,budget
form_contract_001561.pdf,form
presentation_q1_results_012389.pptx,presentation
meeting_minutes_jan_015441.docx,memo
folder_008437.pdf,file_folder
publication_jan_006213.docx,scientific_publication
file_organizer_008552.pdf,file_folder
publication_agreement_006044.docx,scientific_publication
advertisement_2024_004541.pdf,advertisement
application_form_001782.pdf,form
invoice_annual_011322.xlsx,invoice
technical_spec_007775.docx,specification
resume_candidate_014376.docx,resume
form_annual_001095.docx,form
technical_spec_007820.docx,specification
curriculum_vitae_014516.docx,resume
folder_agreement_008443.docx,file_folder
handwritten_003287.jpg,handwritten
questionnaire_update_013248.pdf,questionnaire
letter_inquiry_000677.docx,letter
publication_annual_006193.docx,scientific_publication
email_002605.msg,email
poll_013342.pdf,questionnaire
form_agreement_001392.docx,form
feedback_form_013891.docx,questionnaire
poll_013871.pdf,questionnaire
letter_notice_000752.pdf,letter
form_q1_001711.pdf,form
handwritten_inquiry_003737.png,handwritten
meeting_minutes_jan_015658.docx,memo
memo_contract_015655.pdf,memo
poll_013691.pdf,questionnaire
handwritten_2024_003215.jpg,handwritten
formal_letter_000797.docx,letter
folder_report_008786.docx,file_folder
form_agreement_001777.docx,form
advertisement_q1_004113.pdf,advertisement
form_inquiry_001770.docx,form
resume_014672.pdf,resume
publication_update_006934.pdf,scientific_publication
questionnaire_013508.pdf,questionnaire
memo_jan_015055.docx,memo
product_spec_007937.pdf,specification
publication_006412.tif,scientific_publication
manuscript_003022.jpg,handwritten
resume_014850.pdf,resume
advertisement_q1_004228.pdf,advertisement
resume_report_014748.docx,resume
handwritten_jan_003012.png,handwritten
resume_inquiry_014638.docx,resume
publication_006875.pdf,scientific_publication
budget_2024_010349.xlsx,budget
research_report_005764.docx,scientific_report
internal_memo_015994.pdf,memo
advertisement_004619.jpg,advertisement
questionnaire_013086.pdf,questionnaire
specification_contract_007685.pdf,specification
presentation_q1_results_012163.pptx,presentation
financial_report_010608.xlsx,budget
letter_q1_000527.pdf,letter
letter_notice_000366.pdf,letter
publication_report_006098.docx,scientific_publication
resume_agreement_014718.docx,resume
advertisement_update_004264.pdf,advertisement
advertisement_004262.tif,advertisement
document_folder_008842.docx,file_folder
paper_006825.docx,scientific_publication
form_contract_001919.pdf,form
specification_007250.docx,specification
letter_notice_000701.pdf,letter
publication_agreement_006170.docx,scientific_publication
internal_announcement_015858.pdf,memo
internal_announcement_015153.pdf,memo
report_q4_005018.pdf,scientific_report
publication_agreement_006870.docx,scientific_publication
feedback_form_013376.docx,questionnaire
advertisement_report_004423.jpg,advertisement
presentation_q1_results_012664.pptx,presentation
publication_annual_006862.docx,scientific_publication
cv_014729.pdf,resume
ad_004868.pdf,advertisement
feedback_form_001298.docx,form
specification_q1_007934.pdf,specification
budget_agreement_010189.pdf,budget
form_001352.docx,form
email_notice_002926.eml,email
folder_notice_008589.pdf,file_folder
presentation_agreement_012438.pdf,presentation
application_001287.pdf,form
specification_inquiry_007508.docx,specification
presentation_inquiry_012073.pdf,presentation
business_announcement_015120.docx,memo
advertisement_notice_004350.pdf,advertisement
news_article_update_009266.pdf,news_article
handwritten_jan_003697.png,handwritten
email_inquiry_002013.msg,email
budget_q4_010707.xlsx,budget
advertisement_004373.pdf,advertisement
article_009648.pdf,news_article
report_q1_005677.pdf,scientific_report
tech_spec_007834.docx,specification
press_article_009071.docx,news_article
email_002147.msg,email
news_article_agreement_009000.docx,news_article
correspondence_002705.eml,email
resume_contract_014398.pdf,resume
financial_report_005473.xlsx,scientific_report
presentation_q1_results_012452.pptx,presentation
email_notice_002570.eml,email
budget_2024_010791.xlsx,budget
specification_2024_007722.pdf,specification
presentation_results_012950.pdf,presentation
invoice_q1_011317.pdf,invoice
email_002857.eml,email
presentation_inquiry_012610.pdf,presentation
invoice_jan_011707.xlsx,invoice
letter_000810.tif,letter
report_contract_005317.pdf,scientific_report
scientific_report_005684.pdf,scientific_report
folder_008825.tif,file_folder
letter_000312.tif,letter
email_002073.eml,email
presentation_jan_012268.pdf,presentation
powerpoint_012053.pdf,presentation
invoice_2024_001_011740.xlsx,invoice
letter_agreement_000885.docx,letter
form_001477.pdf,form
form_q1_001790.pdf,form
handwritten_note_003142.jpg,handwritten
budget_inquiry_010062.pdf,budget
resume_inquiry_014979.docx,resume
folder_008883.pdf,file_folder
email_inquiry_002008.msg,email
written_003454.png,handwritten
formal_letter_000682.docx,letter
handwritten_letter_003895.png,handwritten
memo_q1_015386.pdf,memo
news_article_annual_009393.docx,news_article
publication_2024_006955.pdf,scientific_publication
specification_jan_007583.docx,specification
letter_agreement_000057.docx,letter
specification_inquiry_007516.docx,specification
application_014472.pdf,resume
specification_v2_007699.pdf,specification
correspondence_002399.eml,email
news_article_jan_009001.docx,news_article
memo_015416.pdf,memo
advertisement_q1_004126.pdf,advertisement
resume_inquiry_014617.docx,resume
news_article_009423.tif,news_article
invoice_report_011413.xlsx,invoice
form_001468.docx,form
report_2024_005761.pdf,scientific_report
form_annual_001416.docx,form
letter_inquiry_000470.docx,letter
email_annual_002358.msg,email
email_002722.tif,email
questionnaire_agreement_013833.docx,questionnaire
publication_006886.pdf,scientific_publication
news_article_annual_009761.docx,news_article
feedback_form_013670.docx,questionnaire
resume_candidate_014282.docx,resume
news_article_009416.docx,news_article
ad_004525.jpg,advertisement
advertisement_004610.jpg,advertisement
invoice_2024_011993.pdf,invoice
presentation_update_012911.pptx,presentation
publication_2024_006041.pdf,scientific_publication
slides_012371.pdf,presentation
manuscript_003869.jpg,handwritten
news_article_agreement_009455.docx,news_article
memo_contract_015359.pdf,memo
meeting_minutes_015155.pdf,memo
research_paper_006786.docx,scientific_publication
technical_spec_007567.docx,specification
specification_2024_007757.pdf,specification
presentation_notice_012898.pptx,presentation
presentation_annual_012593.pdf,presentation
advertisement_004674.tif,advertisement
specification_v2_007456.pdf,specification
survey_form_001055.docx,form
email_q1_002281.eml,email
presentation_2024_012336.pptx,presentation
payment_invoice_011896.xlsx,invoice
news_article_notice_009755.pdf,news_article
folder_update_008121.pdf,file_folder
form_annual_001924.docx,form
paper_006379.pdf,scientific_publication
news_article_009020.docx,news_article
advertisement_004907.jpg,advertisement
presentation_2024_012030.pptx,presentation
cv_014493.docx,resume
registration_form_001075.pdf,form
application_001115.pdf,form
handwritten_notice_003936.jpg,handwritten
handwritten_003533.tif,handwritten
news_article_notice_009751.pdf,news_article
folder_008390.docx,file_folder
letter_q1_000460.pdf,letter
resume_jan_014241.docx,resume
payment_invoice_011518.xlsx,invoice
handwritten_q1_003032.jpg,handwritten
advertisement_report_004207.jpg,advertisement
publication_q1_006713.pdf,scientific_publication
resume_inquiry_014348.docx,resume
publication_annual_006398.docx,scientific_publication
presentation_2024_012443.pptx,presentation
report_notice_005841.pdf,scientific_report
directory_008762.pdf,file_folder
form_001452.docx,form
correspondence_002149.eml,email
business_letter_000319.pdf,letter
advertisement_004969.tif,advertisement
news_article_009863.tif,news_article
paper_006769.docx,scientific_publication
form_agreement_001922.docx,form
invoice_inquiry_011105.xlsx,invoice
resume_candidate_014251.docx,resume
budget_q4_010299.xlsx,budget
presentation_012926.pdf,presentation
memo_annual_015535.docx,memo
resume_annual_014204.docx,resume
news_article_009340.docx,news_article
memo_update_015127.pdf,memo
email_agreement_002129.msg,email
article_006403.pdf,scientific_publication
folder_notice_008049.pdf,file_folder
publication_update_006478.pdf,scientific_publication
publication_contract_006300.pdf,scientific_publication
news_article_q1_009253.pdf,news_article
presentation_contract_012502.pptx,presentation
news_article_agreement_009450.docx,news_article
specification_jan_007310.docx,specification
questionnaire_annual_013163.docx,questionnaire
email_002509.msg,email
specification_version_007281.docx,specification
application_001052.docx,form
publication_inquiry_006840.docx,scientific_publication
publication_2024_006152.pdf,scientific_publication
form_inquiry_001681.docx,form
questionnaire_agreement_013660.docx,questionnaire
advertisement_inquiry_004067.jpg,advertisement
report_inquiry_005024.xlsx,scientific_report
form_2024_001456.pdf,form
document_folder_008788.docx,file_folder
letter_000361.tif,letter
news_article_agreement_009258.docx,news_article
memo_contract_015355.pdf,memo
news_009605.pdf,news_article
business_memo_015790.docx,memo
handwritten_003145.png,handwritten
resume_john_doe_014392.pdf,resume
financial_budget_010463.pdf,budget
letter_agreement_000505.docx,letter
bill_011131.pdf,invoice
specification_007791.tif,specification
curriculum_vitae_014287.docx,resume
invoice_inquiry_011061.xlsx,invoice
budget_quarterly_010317.pdf,budget
presentation_contract_012806.pptx,presentation
letter_agreement_000540.docx,letter
advertisement_004235.tif,advertisement
scientific_report_005507.docx,scientific_report
survey_013576.docx,questionnaire
questionnaire_annual_013830.docx,questionnaire
invoice_jan_011682.xlsx,invoice
resume_jan_014390.docx,resume
resume_inquiry_014480.docx,resume
letter_000754.docx,letter
resume_annual_014476.docx,resume
email_agreement_002003.msg,email
news_article_2024_009090.pdf,news_article
email_notice_002542.eml,email
research_paper_006073.docx,scientific_publication
email_notice_002918.eml,email
news_article_update_009180.pdf,news_article
report_jan_005218.docx,scientific_report
financial_report_010480.pdf,budget
specification_2024_007053.pdf,specification
letter_000237.docx,letter
advertisement_004271.pdf,advertisement
scientific_report_005875.tif,scientific_report
folder_notice_008014.pdf,file_folder
letter_2024_000100.pdf,letter
directory_008729.pdf,file_folder
resume_report_014208.docx,resume
financial_budget_010405.pdf,budget
specification_jan_007807.docx,specification
financial_report_005362.xlsx,scientific_report
ad_004766.jpg,advertisement
folder_annual_008522.docx,file_folder
specification_contract_007503.pdf,specification
marketing_004880.pdf,advertisement
questionnaire_013947.docx,questionnaire
letter_000601.tif,letter
budget_q4_010196.xlsx,budget
resume_contract_014308.pdf,resume
publication_006182.docx,scientific_publication
specification_version_007991.docx,specification
meeting_minutes_015991.pdf,memo
email_002431.tif,email
news_article_009115.tif,news_article
form_inquiry_001044.docx,form
questionnaire_agreement_013615.docx,questionnaire
application_001557.docx,form
report_inquiry_005009.xlsx,scientific_report
form_notice_001487.pdf,form
publication_update_006577.pdf,scientific_publication
specification_2024_007633.pdf,specification
invoice_011218.pdf,invoice
curriculum_vitae_014749.docx,resume
questionnaire_agreement_013941.docx,questionnaire
email_002115.eml,email
scientific_report_005795.tif,scientific_report
resume_report_014246.docx,resume
folder_inquiry_008005.docx,file_folder
application_014443.pdf,resume
report_contract_005491.pdf,scientific_report
invoice_contract_011256.pdf,invoice
letter_notice_000618.pdf,letter
handwritten_annual_003799.png,handwritten
folder_notice_008922.pdf,file_folder
document_folder_008454.docx,file_folder
memo_015656.tif,memo
handwritten_jan_003396.png,handwritten
form_agreement_001600.docx,form
budget_2024_010979.xlsx,budget
invoice_2024_001_011193.xlsx,invoice
form_inquiry_001615.docx,form
form_001752.tif,form
news_article_notice_009300.pdf,news_article
email_002040.tif,email
email_2024_002083.eml,email
specification_jan_007477.docx,specification
resume_014293.docx,resume
letter_000546.pdf,letter
publication_2024_006199.pdf,scientific_publication
invoice_2024_011491.pdf,invoice
budget_2024_010226.xlsx,budget
presentation_2024_012049.pptx,presentation
report_q4_005147.pdf,scientific_report
invoice_011950.tif,invoice
letter_contract_000675.pdf,letter
email_annual_002545.msg,email
ad_004371.jpg,advertisement
memo_update_015774.pdf,memo
written_003999.png,handwritten
memo_015215.docx,memo
paper_006014.docx,scientific_publication
report_2024_005096.pdf,scientific_report
specification_notice_007169.pdf,specification
letter_inquiry_000175.docx,letter
memo_update_015257.pdf,memo
email_update_002208.eml,email
handwritten_003609.tif,handwritten
resume_candidate_014914.docx,resume
questionnaire_report_013869.docx,questionnaire
handwritten_agreement_003787.png,handwritten
budget_010200.tif,budget
memo_015267.tif,memo
research_paper_006458.docx,scientific_publication
specification_agreement_007110.docx,specification
financial_report_010059.pdf,budget
email_002225.tif,email
handwritten_q1_003049.jpg,handwritten
letter_000296.docx,letter
form_jan_001126.docx,form
folder_jan_008998.docx,file_folder
memo_015249.docx,memo
resume_notice_014015.pdf,resume
email_q1_002441.eml,email
questionnaire_contract_013776.pdf,questionnaire
slides_012820.pdf,presentation
folder_annual_008008.docx,file_folder
form_contract_001322.pdf,form
registration_form_001603.pdf,form
advertisement_q1_004210.pdf,advertisement
presentation_q1_012464.pptx,presentation
questionnaire_inquiry_013809.docx,questionnaire
financial_budget_010071.xlsx,budget
marketing_004065.pdf,advertisement
publication_agreement_006904.docx,scientific_publication
application_001294.docx,form
report_q1_005007.pdf,scientific_report
budget_010731.tif,budget
publication_006069.tif,scientific_publication
paper_006386.docx,scientific_publication
resume_annual_014985.docx,resume
invoice_2024_001_011354.xlsx,invoice
folder_notice_008020.pdf,file_folder
ad_004071.jpg,advertisement
form_q1_001507.pdf,form
article_009282.docx,news_article
form_jan_001559.docx,form
questionnaire_annual_013898.docx,questionnaire
report_jan_005577.docx,scientific_report
memo_2024_015382.pdf,memo
presentation_annual_012425.pdf,presentation
questionnaire_contract_013047.pdf,questionnaire
folder_q1_008880.pdf,file_folder
form_inquiry_001836.docx,form
report_q4_005611.pdf,scientific_report
slides_012416.pptx,presentation
questionnaire_013311.docx,questionnaire
report_contract_005335.pdf,scientific_report
application_001354.docx,form
memo_contract_015414.pdf,memo
promotion_004141.jpg,advertisement
invoice_q1_011904.pdf,invoice
presentation_notice_012321.pptx,presentation
resume_agreement_014519.docx,resume
promotion_004844.jpg,advertisement
advertisement_inquiry_004723.jpg,advertisement
publication_annual_006260.docx,scientific_publication
resume_candidate_014758.docx,resume
publication_annual_006906.docx,scientific_publication
handwritten_q1_003280.jpg,handwritten
advertisement_report_004032.jpg,advertisement
publication_contract_006720.pdf,scientific_publication
form_001235.docx,form
news_article_q1_009045.pdf,news_article
folder_q1_008929.pdf,file_folder
memo_annual_015999.docx,memo
invoice_inquiry_011292.xlsx,invoice
resume_notice_014347.pdf,resume
budget_agreement_010880.pdf,budget
email_update_002251.eml,email
registration_form_001025.pdf,form
presentation_contract_012465.pptx,presentation
budget_2024_010338.xlsx,budget
paper_006649.pdf,scientific_publication
meeting_minutes_015271.pdf,memo
folder_inquiry_008699.docx,file_folder
specification_jan_007990.docx,specification
handwritten_003397.tif,handwritten
letter_000313.pdf,letter
letter_2024_000636.pdf,letter
publication_006149.docx,scientific_publication
article_009164.docx,news_article
presentation_agreement_012916.pdf,presentation
resume_2024_014566.pdf,resume
poll_013292.pdf,questionnaire
poll_013984.pdf,questionnaire
memorandum_015981.docx,memo
presentation_results_012431.pdf,presentation
payment_invoice_011909.xlsx,invoice
form_q1_001152.pdf,form
email_jan_002970.msg,email
feedback_form_013473.docx,questionnaire
news_article_009699.pdf,news_article
email_2024_002584.eml,email
budget_contract_010508.xlsx,budget
written_003885.png,handwritten
memo_jan_015387.docx,memo
deck_012357.pptx,presentation
news_article_2024_009195.pdf,news_article
advertisement_report_004771.jpg,advertisement
resume_report_014606.docx,resume
invoice_011463.pdf,invoice
publication_contract_006697.pdf,scientific_publication
technical_spec_007899.docx,specification
form_2024_001244.pdf,form
presentation_q1_012025.pptx,presentation
news_article_notice_009279.pdf,news_article
slides_012506.pdf,presentation
specification_notice_007131.pdf,specification
publication_2024_006058.pdf,scientific_publication
form_2024_001840.pdf,form
resume_report_014579.docx,resume
form_inquiry_001564.docx,form
handwritten_contract_003673.jpg,handwritten
news_article_contract_009773.pdf,news_article
questionnaire_notice_013885.pdf,questionnaire
advertisement_notice_004698.pdf,advertisement
business_announcement_015959.docx,memo
handwritten_2024_003320.jpg,handwritten
scientific_report_005192.docx,scientific_report
specification_jan_007672.docx,specification
mail_002272.msg,email
memo_015058.pdf,memo
publication_006157.tif,scientific_publication
advertisement_update_004254.pdf,advertisement
advertisement_004773.pdf,advertisement
publication_contract_006575.pdf,scientific_publication
budget_q4_010771.xlsx,budget
promotion_004709.jpg,advertisement
letter_supplier_000847.docx,letter
budget_010721.tif,budget
directory_008414.pdf,file_folder
research_report_005544.pdf,scientific_report
scientific_report_005526.tif,scientific_report
letter_000838.tif,letter
report_annual_005461.xlsx,scientific_report
news_article_annual_009156.docx,news_article
bill_011752.pdf,invoice
product_spec_007532.pdf,specification
specification_agreement_007251.docx,specification
memo_015778.pdf,memo
specification_q1_007759.pdf,specification
advertisement_notice_004597.pdf,advertisement
financial_report_005916.pdf,scientific_report
application_form_001417.pdf,form
financial_report_005785.pdf,scientific_report
tech_spec_007773.docx,specification
folder_008657.pdf,file_folder
note_003848.jpg,handwritten
letter_000604.pdf,letter
resume_contract_014055.pdf,resume
resume_contract_014094.pdf,resume
email_002078.msg,email
budget_quarterly_010379.pdf,budget
specification_007225.docx,specification
email_contract_002311.eml,email
news_article_report_009693.docx,news_article
advertisement_jan_004343.jpg,advertisement
form_001471.docx,form
folder_008900.tif,file_folder
application_001982.docx,form
resume_agreement_014716.docx,resume
advertisement_004466.pdf,advertisement
letter_q1_000199.pdf,letter
paper_006676.docx,scientific_publication
letter_notice_000485.pdf,letter
publication_agreement_006975.docx,scientific_publication
handwritten_003270.jpg,handwritten
advertisement_q1_004724.pdf,advertisement
report_quarterly_005728.xlsx,scientific_report
email_annual_002823.msg,email
advertisement_004551.jpg,advertisement
financial_report_010399.pdf,budget
scientific_report_005336.pdf,scientific_report
handwritten_003245.tif,handwritten
advertisement_update_004453.pdf,advertisement
budget_jan_010915.pdf,budget
financial_report_005817.pdf,scientific_report
folder_jan_008827.docx,file_folder
